Internal Class ID,Course,COURSE: Subject,Description,Teacher ID,School Year,Class ID
44088,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.MooreN
44089,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Wilderman
44090,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.HughesN
44091,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.falkson
44092,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.kalvelageN
44093,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.manigat
44094,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.maffeo
44095,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Paithankar
44096,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Lundgren
44098,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.LoeberP
44099,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Govindaraja
44100,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Gao
44101,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.CollinsR
44102,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.HigginsS
44103,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Juknelis
44104,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Branco
44105,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Levering
44106,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.majernik
44107,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Schelter
44108,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.muhammad
44109,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Smee
44110,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.winstanley
44111,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.chukwu
44112,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Grimes
44113,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.McLane
44114,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Ding
44115,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.GreenZ
44116,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.o'keeffeA
44117,Boarding,US: Boarding,Boarders Friday Dinner,24230,21-22,friday.dinner
44118,Boarding,US: Boarding,Boarders Friday Overnight,24230,21-22,friday.overnight
44119,Boarding,US: Boarding,Boarders Study,24230,21-22,nightly.study
44120,Boarding,US: Boarding,Boarders Sunday Return,24230,21-22,sunday.return
44122,Department Meeting,Meetings,Admin Team,20011,21-22,DM.2021.AdminLarge
44123,Advisor Meeting,Advisory,US Advisor Meeting,24249,21-22,Adv.2021.aberdugo0f
44124,Advisor Meeting,Advisory,US Advisor Meeting,225031,21-22,Adv.2021.adolan0f
44125,Advisor Meeting,Advisory,US Advisor Meeting,25012,21-22,Adv.2021.agallagher9
44126,Advisor Meeting,Advisory,US Advisor Meeting,239353,21-22,Adv.2021.aharris0f
44127,Advisor Meeting,Advisory,US Advisor Meeting,240297,21-22,Adv.2021.akelly0f
44128,Advisor Meeting,Advisory,US Advisor Meeting,21812,21-22,Adv.2021.amauck0f
44129,Advisor Meeting,Advisory,US Advisor Meeting,18136,21-22,Adv.2021.aseck0f
44130,Advisor Meeting,Advisory,US Advisor Meeting,17987,21-22,Adv.2021.ashumway0f
44131,Advisor Meeting,Advisory,US Advisor Meeting,13260,21-22,Adv.2021.basnis90
44132,Advisor Meeting,Advisory,US Advisor Meeting,21890,21-22,Adv.2021.bbecker0f
44133,Advisor Meeting,Advisory,US Advisor Meeting,16023,21-22,Adv.2021.bday0f
44134,Advisor Meeting,Advisory,US Advisor Meeting,15902,21-22,Adv.2021.bsnyder0f
44135,Advisor Meeting,Advisory,US Advisor Meeting,19622,21-22,Adv.2021.bvanoot0f
44136,Advisor Meeting,Advisory,US Advisor Meeting,24243,21-22,Adv.2021.cdanhof0f
44137,Advisor Meeting,Advisory,US Advisor Meeting,20011,21-22,Adv.2021.chall0f
44138,Advisor Meeting,Advisory,US Advisor Meeting,25125,21-22,Adv.2021.cmann0f
44139,Advisor Meeting,Advisory,US Advisor Meeting,13108,21-22,Adv.2021.cmarchant02
44140,Advisor Meeting,Advisory,US Advisor Meeting,18020,21-22,Adv.2021.cpasterczyk
44141,Advisor Meeting,Advisory,US Advisor Meeting,18267,21-22,Adv.2021.cpratt10
44142,Advisor Meeting,Advisory,US Advisor Meeting,19638,21-22,Adv.2021.cvelazquez0
44143,Advisor Meeting,Advisory,US Advisor Meeting,23171,21-22,Adv.2021.dbrown97
44144,Advisor Meeting,Advisory,US Advisor Meeting,21435,21-22,Adv.2021.dhalperin0f
44145,Advisor Meeting,Advisory,US Advisor Meeting,16332,21-22,Adv.2021.dharrison0f
44146,Advisor Meeting,Advisory,US Advisor Meeting,19621,21-22,Adv.2021.djankey0f
44147,Advisor Meeting,Advisory,US Advisor Meeting,21856,21-22,Adv.2021.dmanzo0f
44148,Advisor Meeting,Advisory,US Advisor Meeting,21951,21-22,Adv.2021.dulrich0f
44149,Advisor Meeting,Advisory,US Advisor Meeting,23178,21-22,Adv.2021.ebenjamin0f
44150,Advisor Meeting,Advisory,US Advisor Meeting,26582,21-22,Adv.2021.ecrowley09
44151,Advisor Meeting,Advisory,US Advisor Meeting,19131,21-22,Adv.2021.edeleon04
44152,Advisor Meeting,Advisory,US Advisor Meeting,21905,21-22,Adv.2021.ediaz0f
44153,Advisor Meeting,Advisory,US Advisor Meeting,20013,21-22,Adv.2021.esteim0f
44154,Advisor Meeting,Advisory,US Advisor Meeting,18258,21-22,Adv.2021.etragert0f
44155,Advisor Meeting,Advisory,US Advisor Meeting,25047,21-22,Adv.2021.gbatty0f
44156,Advisor Meeting,Advisory,US Advisor Meeting,20155,21-22,Adv.2021.gblake0f
44157,Advisor Meeting,Advisory,US Advisor Meeting,225035,21-22,Adv.2021.gchiaranda0
44158,Advisor Meeting,Advisory,US Advisor Meeting,18154,21-22,Adv.2021.gmaley0f
44159,Advisor Meeting,Advisory,US Advisor Meeting,239869,21-22,Adv.2021.honeill0f
44160,Advisor Meeting,Advisory,US Advisor Meeting,21891,21-22,Adv.2021.hpuckett0f
44161,Advisor Meeting,Advisory,US Advisor Meeting,24059,21-22,Adv.2021.jbrennan0f
44162,Advisor Meeting,Advisory,US Advisor Meeting,18027,21-22,Adv.2021.jcarlson0f
44163,Advisor Meeting,Advisory,US Advisor Meeting,18249,21-22,Adv.2021.jchung0f
44164,Advisor Meeting,Advisory,US Advisor Meeting,25031,21-22,Adv.2021.jcraft0f
44165,Advisor Meeting,Advisory,US Advisor Meeting,19088,21-22,Adv.2021.jcronin0f
44166,Advisor Meeting,Advisory,US Advisor Meeting,21822,21-22,Adv.2021.jdorsey0f
44167,Advisor Meeting,Advisory,US Advisor Meeting,21865,21-22,Adv.2021.jgrunnah0f
44168,Advisor Meeting,Advisory,US Advisor Meeting,26514,21-22,Adv.2021.jhines0f
44169,Advisor Meeting,Advisory,US Advisor Meeting,26540,21-22,Adv.2021.jhirsch0f
44170,Advisor Meeting,Advisory,US Advisor Meeting,21839,21-22,Adv.2021.jkovacs0f
44171,Advisor Meeting,Advisory,US Advisor Meeting,24932,21-22,Adv.2021.jmcquillan0
44172,Advisor Meeting,Advisory,US Advisor Meeting,21825,21-22,Adv.2021.jrussell0f
44173,Advisor Meeting,Advisory,US Advisor Meeting,240299,21-22,Adv.2021.jstrudwick0
44174,Advisor Meeting,Advisory,US Advisor Meeting,19336,21-22,Adv.2021.kblake0f
44175,Advisor Meeting,Advisory,US Advisor Meeting,19664,21-22,Adv.2021.kcharles0f
44176,Advisor Meeting,Advisory,US Advisor Meeting,24547,21-22,Adv.2021.kgallagher0
44177,Advisor Meeting,Advisory,US Advisor Meeting,21887,21-22,Adv.2021.klibby0f
44178,Advisor Meeting,Advisory,US Advisor Meeting,21886,21-22,Adv.2021.koverbye0f
44179,Advisor Meeting,Advisory,US Advisor Meeting,23976,21-22,Adv.2021.kramsdell0f
44180,Advisor Meeting,Advisory,US Advisor Meeting,26511,21-22,Adv.2021.lbarassi0f
44181,Advisor Meeting,Advisory,US Advisor Meeting,23175,21-22,Adv.2021.ltonge0f
44182,Advisor Meeting,Advisory,US Advisor Meeting,24230,21-22,Adv.2021.lyamartino0
44183,Advisor Meeting,Advisory,US Advisor Meeting,23135,21-22,Adv.2021.mbatty0f
44184,Advisor Meeting,Advisory,US Advisor Meeting,25038,21-22,Adv.2021.mcleary0f
44185,Advisor Meeting,Advisory,US Advisor Meeting,22622,21-22,Adv.2021.mdenning0f
44186,Advisor Meeting,Advisory,US Advisor Meeting,249029,21-22,Adv.2021.mgrilli0f
44187,Advisor Meeting,Advisory,US Advisor Meeting,15057,21-22,Adv.2021.mharrington
44188,Advisor Meeting,Advisory,US Advisor Meeting,21366,21-22,Adv.2021.mjacobs0f
44189,Advisor Meeting,Advisory,US Advisor Meeting,24234,21-22,Adv.2021.mkalin0f
44190,Advisor Meeting,Advisory,US Advisor Meeting,20009,21-22,Adv.2021.mkelleher0f
44191,Advisor Meeting,Advisory,US Advisor Meeting,16362,21-22,Adv.2021.mpolebaum08
44192,Advisor Meeting,Advisory,US Advisor Meeting,24558,21-22,Adv.2021.mrobertson0
44193,Advisor Meeting,Advisory,US Advisor Meeting,22621,21-22,Adv.2021.msheeran0f
44194,Advisor Meeting,Advisory,US Advisor Meeting,25048,21-22,Adv.2021.mspence0f
44195,Advisor Meeting,Advisory,US Advisor Meeting,23517,21-22,Adv.2021.msullivan0f
44196,Advisor Meeting,Advisory,US Advisor Meeting,16104,21-22,Adv.2021.mturner0f
44197,Advisor Meeting,Advisory,US Advisor Meeting,25638,21-22,Adv.2021.ncreahan0f
44198,Advisor Meeting,Advisory,US Advisor Meeting,25042,21-22,Adv.2021.nlee0f
44199,Advisor Meeting,Advisory,US Advisor Meeting,25120,21-22,Adv.2021.nliebowitz0
44200,Advisor Meeting,Advisory,US Advisor Meeting,18270,21-22,Adv.2021.ntruong0f
44201,Advisor Meeting,Advisory,US Advisor Meeting,26555,21-22,Adv.2021.obryant0f
44202,Advisor Meeting,Advisory,US Advisor Meeting,10634,21-22,Adv.2021.rbaker0f
44203,Advisor Meeting,Advisory,US Advisor Meeting,20661,21-22,Adv.2021.rmoore0f
44204,Advisor Meeting,Advisory,US Advisor Meeting,26495,21-22,Adv.2021.rnickerson0
44205,Advisor Meeting,Advisory,US Advisor Meeting,25046,21-22,Adv.2021.rwilson0f
44206,Advisor Meeting,Advisory,US Advisor Meeting,239468,21-22,Adv.2021.sboulay0f
44207,Advisor Meeting,Advisory,US Advisor Meeting,240295,21-22,Adv.2021.sburke0f
44208,Advisor Meeting,Advisory,US Advisor Meeting,18169,21-22,Adv.2021.sclark0f
44209,Advisor Meeting,Advisory,US Advisor Meeting,24959,21-22,Adv.2021.sginsberg0f
44210,Advisor Meeting,Advisory,US Advisor Meeting,18164,21-22,Adv.2021.skemalian0f
44211,Advisor Meeting,Advisory,US Advisor Meeting,21872,21-22,Adv.2021.smasucci0f
44212,Advisor Meeting,Advisory,US Advisor Meeting,25525,21-22,Adv.2021.smcelwee0f
44213,Advisor Meeting,Advisory,US Advisor Meeting,20031,21-22,Adv.2021.sturner0f
44214,Advisor Meeting,Advisory,US Advisor Meeting,22916,21-22,Adv.2021.tharrington
44215,Advisor Meeting,Advisory,US Advisor Meeting,23608,21-22,Adv.2021.tresor0f
44216,Advisor Meeting,Advisory,US Advisor Meeting,25655,21-22,Adv.2021.tsokoll0f
44217,Advisor Meeting,Advisory,US Advisor Meeting,19623,21-22,Adv.2021.vrichard0f
44218,Advisor Meeting,Advisory,US Advisor Meeting,16228,21-22,Adv.2021.wbussey0f
44219,Advisor Meeting,Advisory,US Advisor Meeting,248855,21-22,Adv.2021.zisvan0f
44221,Admission Staff Meeting,Admission,Admission Meeting,26514,21-22,adm.meeting.2021
44222,Admission Staff Meeting,Admission,Admission Interviewer Meeting,26514,21-22,adm.staff.mtg.2021
44223,Admission Interview,Admissions: Tours/Interviews,Admission Interview,23370,21-22,int.2021.KBrown
44224,MS Jam Band,Club,MS Jam Band,20016,21-22,MSJamBand.2021
44225,Blues Band,Music,Blues Band,21817,21-22,BluesBand.2021
44226,Medical Exempt,Afternoon Program,Medical Exempt,"",21-22,MedLv.F.2021
44228,Study Hall: MS,Study Hall,Study Hall-2,25607,21-22,965000-2
44229,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Plotner
44230,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.plotnerc
44231,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.plotnerC1
44232,Applied Music Lesson,Music,BLANK Lesson,"",21-22,ml.2021.BLANK
44233,Applied Music Lesson,Music,Voice Lesson,18270,21-22,ml.2021.ethomas22
44234,Applied Music Lesson,Music,Voice Lesson,18270,21-22,ml.2021.smorrison22
44235,Applied Music Lesson,Music,PIano Lesson,26536,21-22,ml.2021.rdelinsky26
44236,Applied Music Lesson,Music,Piano Lesson,26536,21-22,ml.2021.stabakh22
44237,Applied Music Lesson,Music,Piano Lesson,26536,21-22,ml.2021.khuang24
44238,Applied Music Lesson,Music,Piano Lesson,26536,21-22,ml.2021.oreohr23
44239,Applied Music Lesson,Music,Piano Lesson,26536,21-22,ml.2021.echen27
44240,Applied Music Lesson,Music,Cello Lesson,240606,21-22,ml.2021.tsmee23
44242,Applied Music Lesson,Music,Drum Lesson,25611,21-22,ml.2021.weckford25
44243,Applied Music Lesson,Music,Drum Lesson,25611,21-22,ml.2021.jcallaghan25
44244,Applied Music Lesson,Music,Drum Lesson,25611,21-22,ml.2021.ssoukas23
44245,Applied Music Lesson,Music,Drum Lesson,25611,21-22,ml.2021.abonomo25
44246,Applied Music Lesson,Music,Violin Lesson,18159,21-22,ml.2021.kneal25
44247,Applied Music Lesson,Music,Violin Lesson,18159,21-22,ml.2021.tjeanmuhamma
44248,Applied Music Lesson,Music,Viola Lesson,18159,21-22,ml.2021.canderson24
44249,Applied Music Lesson,Music,Violin Lesson,18159,21-22,ml.2021.nchatman22
44250,Applied Music Lesson,Music,Viola Lesson,"",21-22,ml.2021.khuang24a
44251,Applied Music Lesson,Music,Violin Lesson,18159,21-22,ml.2021.bmyers25
44253,Applied Music Lesson,Music,Clarinet Lesson,20003,21-22,ml.2021.yding23
44255,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.MclaneC
44256,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.CMcLane
44257,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.larkinG
44258,Applied Music Lesson,Music,Piano Lesson,18141,21-22,ml.2021.yding27
44259,Applied Music Lesson,Music,Piano Lesson,18141,21-22,ml.2021.bfynnthompso
44261,Applied Music Lesson,Music,Piano Lesson,18141,21-22,ml.2021.amendez22
44262,Applied Music Lesson,Music,Piano Lesson,18141,21-22,ml.2021.vyepesrestre
44263,Applied Music Lesson,Music,Piano Lesson,18141,21-22,ml.2021.kmorales27
44264,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.oreohr23a
44265,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.msenter26
44266,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.zgreen24
44267,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.ahumphrey26
44268,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.gcurran27
44269,Applied Music Lesson,Music,Voice Lesson,"",21-22,ml.2021.omcdonagh
44270,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.ctillen23
44271,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.sli24
44272,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.asimons24
44273,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.ikolovos24
44274,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.dhermanson23
44276,Applied Music Lesson,Music,Voice Lesson,21843,21-22,ml.2021.kmorales27a
44277,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.ilzarbe26
44278,Applied Music Lesson,Music,Ukulele Lesson,19099,21-22,ml.2021.chodi23
44279,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.cathanasia22
44280,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.mtimmins24
44281,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.asantamariad
44282,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.wconnors25
44283,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.eburack25
44284,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.mrottenberg
44285,Applied Music Lesson,Music,Guitar Lesson,"",21-22,ml.2021.treynolds22
44286,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.efinkelstein
44287,Applied Music Lesson,Music,Piano Lesson,25532,21-22,ml.2021.jlotzmcmille
44288,Applied Music Lesson,Music,Piano Lesson,25532,21-22,ml.2021.cweller27
44290,Applied Music Lesson,Music,Piano Lesson,25532,21-22,ml.2021.weckford25a
44292,Applied Music Lesson,Music,Piano Lesson,18141,21-22,ml.2021.lcarvajal27
44293,Applied Music Lesson,Music,Piano Lesson,18141,21-22,ml.2021.srobertson25
44294,Applied Music Lesson,Music,Piano Lesson,25532,21-22,ml.2021.eburack24a
44295,Applied Music Lesson,Music,Piano Lesson,19660,21-22,ml.2021.ezhou23
44296,Independent Dance,US: Performing Arts,Independent Dance,21865,21-22,Ind.Dance.FY.21
44297,Applied Music Lesson,Music,Double Bass Lesson,25065,21-22,ml.2021.nmanigat22
44299,Applied Music Lesson,Music,Flute Lesson,20016,21-22,ml.2021.asimons24a
44300,Applied Music Lesson,Music,Saxophone Lesson,20016,21-22,ml.2021.abhojwani22
44301,Applied Music Lesson,Music,Saxophone Lesson (Bi-weekly),20016,21-22,ml.2021.cchukwu25
44302,Applied Music Lesson,Music,Flute Lesson,20016,21-22,ml.2021.eweinzierl27
44304,Applied Music Lesson,Music,Saxophone Lesson,20016,21-22,ml.2021.mhall22
44305,Applied Music Lesson,Music,Saxophone Lesson,20016,21-22,ml.2021.mhuang24
44306,Applied Music Lesson,Music,Flute Lesson,271277,21-22,ml.2021.mxue23
44307,Applied Music Lesson,Music,Flute Lesson,"",21-22,ml.2021.odonovan25
44308,Applied Music Lesson,Music,Flute Lesson,20016,21-22,ml.2021.rwang26
44309,Applied Music Lesson,Music,Flute Lesson,271277,21-22,ml.2021.tlu22
44311,Applied Music Lesson,Music,Flute Lesson,271277,21-22,ml.2021.yding27a
44312,Applied Music Lesson,Music,Trumpet/Voice Lesson,21843,21-22,ml.2021.achukwu27
44313,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.gallagher
44314,Applied Music Lesson,Music,Voice Lesson,16104,21-22,ml.2021.rmartinez22
44315,Independent Spanish VI-H,US: Modern Languages,Independent Spanish VI,13108,21-22,Ind.SpanishV.FY.2021
44316,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.Tacelli
44317,Applied Music Lesson,Music,Electric Bass Lesson,"",21-22,ml.2021.wgrimes23
44318,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.ethomas
44319,Applied Music Lesson,Music,Saxophone Lesson (Bi-weekly),20016,21-22,ml.2021.gcurran27a
44320,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.ziaquinn
44321,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.calderr
44322,Applied Music Lesson,Music,Saxophone Lesson,20016,21-22,ml.2021.ckan26
44323,Applied Music Lesson,Music,Saxophone Lesson,20016,21-22,ml.2021.nrosa25
44324,Applied Music Lesson,Music,Guitar Lesson,19099,21-22,ml.2021.weckford25b
44325,Assembly,Assembly,Assembly Faculty Staff,17137,21-22,Assembly.FacStaff
44326,Theatre,Afternoon Program,Student-directed Production,21435,21-22,SDP.F.2021.US
44327,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.miakim
44328,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2021.rodriguezJ
44329,Independent Ceramics,US: Visual Arts,Independent Ceramics,25638,21-22,Ind.Ceramics.FY.21.2
44330,Admission Tour/Interview,Admissions: Tours/Interviews,Admission Tour - 1,"",21-22,Adm.2019.LinbergM
44331,Independent Japanese,US: Modern Languages,Independent Japanese,18351,21-22,Ind.Japan.2. FY.21
