Enrollment ID,Internal Class ID,STUDENT: Person ID
20941,865,22808
20943,865,22827
20959,866,22827
20958,866,22808
20957,866,20861
20956,866,20835
20954,866,18866
20955,866,19208
20953,866,18591
20950,866,16137
20951,866,16151
20949,866,15341
20952,866,16832
20945,866,13656
20946,866,13674
20948,866,13686
20947,866,13680
20944,866,13516
20960,867,13516
20961,867,13597
20963,867,13680
20962,867,13674
20964,867,14362
20966,867,16176
20965,867,15341
20968,867,18097
20967,867,17844
20971,867,19213
20969,867,18671
20970,867,18854
20972,867,20835
20973,867,20858
20974,867,21696
20975,867,23680
20994,868,23680
20993,868,23673
20992,868,21696
20991,868,21694
20988,868,18671
20987,868,18620
20990,868,19158
20989,868,19115
20985,868,17844
20986,868,18097
20984,868,17550
20983,868,17528
20981,868,16183
20982,868,16263
20980,868,14362
20978,868,13998
20979,868,14032
20977,868,13626
20976,868,13596
20995,869,13596
20996,869,13611
20997,869,13624
20999,869,14032
20998,869,14025
21000,869,16180
21001,869,17528
21002,869,17530
21003,869,17546
21004,869,17563
21005,869,17569
21007,869,18097
21006,869,17848
21008,869,18508
21009,869,19115
21010,869,19155
21011,869,19158
21013,869,23673
21014,869,23680
21012,869,19658
21204,879,19658
21205,879,20103
21203,879,19382
21202,879,19248
21201,879,19138
21199,879,17569
21200,879,17576
21198,879,17546
21195,879,16245
21194,879,16244
21196,879,16279
21197,879,17094
21193,879,15330
21192,879,15312
21189,879,14032
21190,879,14117
21191,879,14694
21185,879,13624
21186,879,13829
21187,879,13833
21188,879,13836
21184,879,13615
21206,880,13615
21209,880,13836
21208,880,13829
21207,880,13630
21211,880,14694
21210,880,14117
21212,880,15330
21213,880,15332
21220,880,17094
21219,880,17077
21215,880,16279
21216,880,16283
21218,880,16365
21217,880,16357
21214,880,16262
21221,880,17576
21222,880,17909
21224,880,19382
21223,880,19372
21225,880,26388
21239,881,19372
21240,881,19383
21245,881,20097
21241,881,20045
21244,881,20078
21243,881,20077
21242,881,20074
21238,881,17587
21232,881,16262
21233,881,16357
21234,881,16365
21235,881,16366
21236,881,17077
21237,881,17094
21231,881,15332
21230,881,15330
21228,881,14112
21229,881,14142
21226,881,13829
21227,881,13834
21247,882,13834
21246,882,13832
21250,882,14142
21249,882,14132
21251,882,14333
21248,882,14112
21252,882,15337
21253,882,16351
21254,882,16382
21256,882,17587
21255,882,17577
21257,882,17591
21258,882,17612
21259,882,18129
21260,882,18267
21265,882,20074
21266,882,20077
21264,882,20045
21267,882,20097
21269,882,20131
21268,882,20118
21261,882,19383
21262,882,19386
21263,882,19395
21287,883,19428
21286,883,19386
21290,883,20118
21291,883,20131
21289,883,20081
21288,883,20066
21293,883,24348
21292,883,21738
21284,883,18129
21285,883,18761
21282,883,17612
21281,883,17607
21283,883,17630
21280,883,17591
21279,883,16443
21278,883,16351
21271,883,14122
21275,883,14333
21276,883,14337
21274,883,14330
21272,883,14132
21273,883,14282
21277,883,14696
21270,883,13832
21302,884,14356
21301,884,14355
21297,884,14294
21296,884,14292
21300,884,14337
21299,884,14333
21298,884,14312
21295,884,14122
21294,884,13860
21303,884,16443
21304,884,16451
21305,884,17591
21307,884,17630
21308,884,17643
21306,884,17607
21312,884,18761
21311,884,18054
21310,884,17916
21309,884,17915
21315,884,24348
21314,884,20081
21313,884,19411
21083,873,20234
21086,873,24336
21087,873,24373
21085,873,20454
21084,873,20446
21088,873,25212
21079,873,17921
21080,873,18054
21081,873,18518
21078,873,17658
21082,873,18773
21077,873,17643
21075,873,16451
21076,873,16454
21074,873,15607
21072,873,14327
21071,873,14298
21073,873,14356
21090,874,14800
21091,874,14897
21089,874,14327
21096,874,15208
21097,874,15210
21095,874,15206
21092,874,15199
21093,874,15201
21094,874,15203
21098,874,16454
21100,874,16946
21099,874,16908
21102,874,18773
21101,874,17846
21109,874,24643
21106,874,20453
21105,874,20435
21108,874,24373
21107,874,24350
21103,874,20234
21104,874,20238
21124,875,19585
21129,875,24373
21125,875,20453
21126,875,20693
21127,875,22100
21128,875,22104
21130,875,24643
21121,875,17846
21120,875,17764
21119,875,17762
21122,875,18769
21123,875,18869
21118,875,16908
21117,875,16474
21112,875,15203
21111,875,15200
21113,875,15206
21115,875,15210
21114,875,15208
21116,875,15295
21110,875,14461
21131,876,14461
21132,876,14471
21135,876,15295
21134,876,15210
21136,876,15430
21133,876,15200
21137,876,16474
21138,876,16911
21141,876,17764
21139,876,17744
21140,876,17745
21142,876,18050
21143,876,18306
21146,876,20453
21147,876,20791
21144,876,19585
21145,876,20235
21148,876,240620
21165,877,240620
21162,877,19584
21164,877,20791
21163,877,20692
21166,877,24642
21161,877,18306
21160,877,18074
21156,877,17745
21155,877,17744
21157,877,17747
21158,877,17764
21159,877,17769
21152,877,16911
21153,877,16919
21154,877,16933
21150,877,15295
21151,877,15629
21149,877,14804
21169,878,14804
21167,878,10165
21168,878,10277
21171,878,15629
21170,878,15307
21172,878,16933
21175,878,17769
21174,878,17745
21173,878,17730
21176,878,18074
21182,878,24642
21183,878,24770
21179,878,20692
21180,878,21714
21181,878,24614
21177,878,19584
21178,878,19585
21031,870,24642
21030,870,17730
21029,870,15540
21027,870,10277
21028,870,10288
21026,870,10268
21025,870,10264
21024,870,10235
21021,870,10165
21023,870,10231
21022,870,10203
21016,870,10060
21017,870,10077
21015,870,10016
21020,870,10151
21019,870,10138
21018,870,10110
21037,871,10151
21036,871,10131
21032,871,10016
21035,871,10077
21034,871,10062
21033,871,10045
21039,871,10224
21038,871,10191
21042,871,10264
21043,871,10265
21044,871,10268
21040,871,10255
21041,871,10261
21045,871,10291
21050,871,10365
21046,871,10309
21047,871,10317
21048,871,10329
21049,871,10335
21063,872,10317
21062,872,10309
21065,872,10365
21064,872,10351
21066,872,10394
21068,872,10536
21067,872,10530
21061,872,10291
21060,872,10272
21058,872,10268
21059,872,10270
21057,872,10264
21056,872,10214
21052,872,10045
21053,872,10062
21051,872,10039
21054,872,10131
21055,872,10160
21070,872,10811
21069,872,10654
28441,33941,10667
49634,33941,10693
28443,33941,10811
28444,33941,12529
28442,33941,10773
28433,33941,10155
28432,33941,10087
49983,33941,10039
50036,33941,10062
28434,33941,10214
28435,33941,10270
49696,33941,10305
28438,33941,10530
49720,33941,10478
49807,33941,10429
49982,33941,10351
28447,33941,15853
28446,33941,15092
28448,33941,16651
28450,33941,17475
49716,33941,17471
28449,33941,17420
49779,33941,19311
28452,33941,20364
66716,36473,19311
66712,36473,231318
54155,36473,17420
66717,36473,17424
54153,36473,16651
66718,36473,15092
66722,36473,15853
54147,36473,10429
54148,36473,10432
66715,36473,10383
54145,36473,10382
54142,36473,10225
54152,36473,12529
66714,36473,10811
66720,36473,10812
66713,36473,10813
54149,36473,10656
54164,36473,236629
66719,36473,234780
107668,39846,234789
109844,39846,234730
107669,39846,236629
109848,39846,10656
109843,39846,10813
109842,39846,12529
107650,39846,10803
107652,39846,13431
110877,39846,10225
107649,39846,10382
109845,39846,10383
109839,39846,10429
112687,39846,10423
109841,39846,15853
107654,39846,15092
109838,39846,16651
109840,39846,17420
109847,39846,231318
109849,39846,88689
107659,39846,88081
109846,39846,89435
110857,39846,89229
107660,39846,89467
109884,39846,92602
110686,42305,92035
110692,42305,91801
110718,42305,90894
110708,42305,91240
110694,42305,91430
110716,42305,89606
110693,42305,88031
110723,42305,230302
110713,42305,19313
110736,42305,19308
110737,42305,17411
110695,42305,16597
110707,42305,16590
110735,42305,15086
110690,42305,15085
110712,42305,12786
110709,42305,240663
110700,42305,240472
110722,42305,239989
110702,42305,240997
110711,42305,242368
110724,42305,243136
110697,42305,243168
110687,42305,244182
171662,43568,250420
171664,43568,251529
122670,43568,252023
171660,43568,256259
122665,43568,240997
171301,43568,240995
122666,43568,241503
171667,43568,240663
171304,43568,236629
122662,43568,238506
171661,43568,238487
171656,43568,234730
171735,43568,12530
122653,43568,16590
171665,43568,17405
171666,43568,231191
171658,43568,231342
122659,43568,231214
171655,43568,88081
171657,43568,88689
171659,43568,89435
122656,43568,91430
122657,43568,91801
171663,43568,92035
227735,46823,92035
182832,46823,91801
182834,46823,231214
227748,46823,231191
182837,46823,238376
227746,46823,236648
229807,46823,236708
182839,46823,239989
227739,46823,241276
183462,46823,243136
227737,46823,242947
227747,46823,242754
227751,46823,256618
227752,46823,264290
227625,46823,263953
227535,46823,266102
182848,46823,252023
182849,46823,252351
227389,46823,252213
227736,46823,251529
182852,46823,253195
229803,46823,251421
229802,46823,250950
182845,46823,243949
229805,46823,243800
324970,47526,243949
325980,47526,250950
325984,47526,251421
325985,47526,250420
325982,47526,251529
325313,47526,251435
324965,47526,251626
325981,47526,252023
325032,47526,252351
325315,47526,266102
324760,47526,265711
324971,47526,269824
325317,47526,263953
324966,47526,256618
325314,47526,242754
324964,47526,242588
325316,47526,241938
324963,47526,241276
324962,47526,236708
324972,47526,284894
324974,47526,285188
325983,47526,231191
417650,49378,231274
418817,49378,285188
418807,49378,284894
329889,49378,286631
418813,49378,236708
418811,49378,241276
418805,49378,242588
418808,49378,265407
418812,49378,265410
418809,49378,265506
418814,49378,269824
330153,49378,267610
418806,49378,266708
418815,49378,251626
329877,49378,253089
329876,49378,253381
329883,49378,253972
418810,49378,250336
418816,49378,243949
417654,49378,244114
21318,885,22820
21316,885,18593
21317,885,18844
21325,886,18844
21326,886,18848
21324,886,18830
21323,886,18628
21322,886,18593
21321,886,17309
21328,886,22820
21327,886,22811
21320,886,13683
21319,886,13489
21330,887,13489
21329,887,13488
21331,887,13683
21347,887,22811
21348,887,22820
21349,887,22824
21335,887,17309
21334,887,17299
21332,887,16152
21333,887,16159
21337,887,17740
21338,887,18628
21339,887,18631
21340,887,18830
21343,887,18848
21341,887,18844
21342,887,18845
21344,887,18867
21345,887,19108
21346,887,19116
21336,887,17317
21358,888,17317
21367,888,19116
21366,888,19108
21365,888,18867
21368,888,19208
21364,888,18848
21363,888,18631
21362,888,18630
21361,888,18628
21359,888,17740
21360,888,18593
21355,888,16159
21354,888,16152
21357,888,17299
21356,888,16832
21371,888,22824
21370,888,22811
21369,888,19222
21352,888,13683
21353,888,13686
21350,888,13488
21351,888,13489
21372,889,13597
21375,889,13686
21374,889,13680
21373,889,13674
21389,889,19222
21391,889,22824
21392,889,23680
21390,889,20835
21379,889,16832
21378,889,16183
21377,889,16152
21376,889,15341
21381,889,17740
21382,889,18628
21383,889,18630
21384,889,18631
21387,889,19208
21388,889,19213
21385,889,19108
21386,889,19116
21380,889,17556
21403,890,17556
21402,890,17550
21406,890,19213
21405,890,19208
21404,890,18630
21399,890,15341
21400,890,16152
21401,890,16183
21408,890,21694
21410,890,23715
21409,890,22824
21407,890,19222
21395,890,13674
21394,890,13626
21396,890,13680
21397,890,13686
21393,890,13597
21398,890,13998
21597,900,13998
21598,900,14025
21594,900,13597
21595,900,13611
21596,900,13626
21608,900,20071
21611,900,23715
21612,900,23716
21610,900,23673
21609,900,21694
21600,900,16183
21599,900,15434
21606,900,18630
21607,900,19213
21604,900,17844
21605,900,17913
21602,900,17556
21603,900,17574
21601,900,17530
21621,901,17530
21623,901,17574
21622,901,17569
21624,901,19138
21619,901,15312
21620,901,16183
21628,901,23673
21630,901,23716
21629,901,23715
21632,901,24419
21631,901,23996
21626,901,20071
21625,901,19658
21627,901,20103
21614,901,13833
21613,901,13611
21616,901,14025
21617,901,14032
21618,901,14114
21615,901,13998
21638,902,13864
21639,902,14114
21640,902,14117
21633,902,13611
21636,902,13833
21637,902,13836
21635,902,13630
21634,902,13624
21649,902,20103
21648,902,20071
21652,902,23996
21653,902,24419
21650,902,23716
21651,902,23988
21642,902,16244
21643,902,16279
21641,902,15312
21647,902,19138
21645,902,17569
21646,902,17576
21644,902,17530
21664,903,17576
21665,903,19138
21662,903,15312
21663,903,16365
21670,903,23988
21669,903,23716
21672,903,23996
21671,903,23991
21673,903,24020
21667,903,20078
21668,903,20201
21666,903,19372
21654,903,13624
21655,903,13630
21658,903,13836
21657,903,13833
21656,903,13829
21661,903,14117
21660,903,14114
21659,903,13864
21676,904,13864
21678,904,14114
21677,904,14112
21679,904,14142
21675,904,13834
21674,904,13630
21683,904,19395
21687,904,20201
21686,904,20078
21685,904,20077
21684,904,20074
21693,904,24020
21692,904,24007
21690,904,23991
21691,904,23996
21688,904,23716
21689,904,23988
21680,904,15332
21682,904,18267
21681,904,17587
21701,905,17612
21703,905,18267
21702,905,18129
21709,905,23988
21710,905,23991
21711,905,24007
21712,905,24020
21713,905,24423
21705,905,20074
21706,905,20077
21708,905,20131
21707,905,20118
21704,905,19386
21695,905,13834
21694,905,13832
21699,905,14142
21698,905,14132
21700,905,14307
21697,905,14112
21696,905,13864
21475,894,14307
21476,894,14312
21477,894,14333
21474,894,14132
21478,894,14355
21483,894,19386
21485,894,20118
21484,894,20081
21487,894,20236
21486,894,20230
21492,894,24423
21490,894,24020
21489,894,24007
21488,894,23991
21491,894,24348
21481,894,18267
21482,894,18761
21479,894,17607
21480,894,17630
21500,895,17630
21501,895,17643
21499,895,17607
21505,895,18761
21504,895,18054
21503,895,17919
21502,895,17658
21497,895,15607
21498,895,16451
21512,895,24007
21511,895,22098
21510,895,20454
21508,895,20230
21509,895,20236
21507,895,20081
21506,895,19428
21495,895,14355
21496,895,14356
21494,895,14312
21493,895,14307
21513,896,14307
21514,896,14312
21516,896,14356
21515,896,14355
21517,896,14897
21527,896,20236
21526,896,20234
21525,896,20230
21529,896,20454
21528,896,20435
21530,896,22098
21519,896,16454
21520,896,16946
21518,896,15607
21522,896,17658
21523,896,17919
21524,896,18054
21521,896,17643
21537,897,17658
21539,897,17767
21538,897,17762
21540,897,18769
21533,897,15208
21532,897,15206
21534,897,15227
21536,897,16946
21535,897,16454
21545,897,22098
21546,897,22100
21547,897,22104
21542,897,20435
21543,897,20454
21544,897,20693
21541,897,20234
21548,897,24643
21531,897,14897
21551,898,14897
21550,898,14471
21549,898,10323
21570,898,24643
21564,898,19587
21565,898,20693
21569,898,22104
21568,898,22100
21567,898,22098
21566,898,20809
21558,898,16946
21557,898,16935
21554,898,15227
21552,898,15206
21553,898,15208
21555,898,15238
21556,898,15430
21563,898,18769
21560,898,17762
21561,898,17767
21559,898,17737
21562,898,18050
21585,899,18050
21586,899,18306
21580,899,17737
21581,899,17744
21584,899,17767
21582,899,17762
21583,899,17764
21587,899,18769
21578,899,15238
21577,899,15227
21579,899,16935
21590,899,20809
21591,899,22100
21592,899,22104
21589,899,20693
21588,899,19587
21593,899,24768
21573,899,10323
21572,899,10236
21571,899,10051
21575,899,14471
21574,899,14461
21576,899,14560
21417,891,14560
21418,891,14804
21412,891,10051
21411,891,10027
21413,891,10127
21414,891,10236
21415,891,10323
21416,891,10357
21432,891,24768
21433,891,24770
21429,891,19587
21430,891,20692
21431,891,20809
21423,891,16933
21419,891,15227
21420,891,15238
21421,891,15307
21422,891,15629
21427,891,17767
21426,891,17745
21425,891,17744
21424,891,17737
21428,891,18306
21448,892,17737
21447,892,15629
21446,892,15238
21450,892,20692
21449,892,19587
21453,892,24770
21452,892,24768
21451,892,24642
21442,892,10357
21441,892,10323
21440,892,10316
21439,892,10277
21438,892,10165
21436,892,10127
21437,892,10138
21434,892,10027
21435,892,10051
21445,892,14804
21444,892,14560
21443,892,10805
21473,893,10805
21455,893,10051
21456,893,10077
21454,893,10027
21458,893,10138
21459,893,10151
21457,893,10127
21460,893,10165
21461,893,10224
21464,893,10277
21463,893,10261
21462,893,10255
21465,893,10323
21466,893,10357
21468,893,10395
21467,893,10379
21470,893,10450
21469,893,10445
21471,893,10535
21472,893,10541
28425,33940,10541
28424,33940,10535
28422,33940,10445
28423,33940,10450
28418,33940,10379
28420,33940,10395
49715,33940,10357
28417,33940,10365
28413,33940,10317
28411,33940,10309
28414,33940,10335
28406,33940,10255
28407,33940,10261
28409,33940,10268
28405,33940,10224
28402,33940,10127
28404,33940,10151
28403,33940,10138
28396,33940,10027
28401,33940,10077
28399,33940,10045
28429,33940,10805
54125,36472,10805
54108,36472,10045
54109,36472,10062
54106,36472,10027
66561,36472,10155
54111,36472,10224
54110,36472,10214
54112,36472,10255
54116,36472,10395
54114,36472,10379
54118,36472,10450
54117,36472,10445
54121,36472,10535
54120,36472,10530
54122,36472,10541
66559,36472,20364
66560,36472,15847
54133,36472,17471
66558,36472,237311
66557,36472,237365
107712,39847,237365
107711,39847,237311
107710,39847,234780
107713,39847,240986
107715,39847,245685
107714,39847,245068
109963,39847,17471
107702,39847,17424
107697,39847,15847
107705,39847,20364
107704,39847,19311
107690,39847,10541
109918,39847,10535
107688,39847,10445
107689,39847,10450
107683,39847,10379
107685,39847,10395
107687,39847,10432
107682,39847,10305
107680,39847,10214
107679,39847,10039
107693,39847,10812
122681,43569,10812
122683,43569,12529
122679,43569,10656
122676,43569,10429
122675,43569,10383
122677,43569,10432
122693,43569,19311
122692,43569,19308
122702,43569,231318
122685,43569,15847
122686,43569,15853
122687,43569,16651
122690,43569,17424
122970,43569,17420
122689,43569,17411
122691,43569,17471
122710,43569,245068
122711,43569,245685
122713,43569,250948
122708,43569,240986
171235,43569,243388
122704,43569,234780
122706,43569,237365
227477,46824,237365
182890,46824,238487
182886,46824,234780
182902,46824,243388
182893,46824,240986
227733,46824,240992
182892,46824,240608
182907,46824,250948
182905,46824,245685
182904,46824,245068
182873,46824,17424
182882,46824,231318
182883,46824,231342
182876,46824,88689
182877,46824,89435
182874,46824,19308
182861,46824,10383
182863,46824,10656
227623,46824,10619
182867,46824,10812
182868,46824,10813
325300,47527,19308
233658,47527,91801
233642,47527,92035
233664,47527,231342
233649,47527,15847
324959,47527,15085
233654,47527,245068
233656,47527,245685
233651,47527,243800
233660,47527,250948
233630,47527,266816
233625,47527,264290
233640,47527,240608
233644,47527,240992
233613,47527,240986
233620,47527,243388
233653,47527,242947
233626,47527,231899
233659,47527,238487
233623,47527,238376
233615,47527,285196
233614,47527,284570
329857,49379,284570
329840,49379,285196
329843,49379,238376
329868,49379,238487
329861,49379,231899
329856,49379,242947
329870,49379,242754
329874,49379,241938
329846,49379,240992
329849,49379,240608
329865,49379,264290
329873,49379,263953
329852,49379,256618
329864,49379,266102
329866,49379,250948
329851,49379,250950
417686,49379,251421
329844,49379,243800
329875,49379,251435
329834,49379,251529
329848,49379,252023
329850,49379,231342
329841,49379,231191
21908,918,22822
21907,918,22801
21901,918,15399
21903,918,16135
21902,918,16080
21904,918,16835
21905,918,17330
21906,918,18651
21900,918,14562
21899,918,13685
21898,918,13675
21897,918,13650
21896,918,13601
21895,918,13509
21909,919,13508
21910,919,13524
21912,919,14667
21911,919,14002
21917,919,18634
21918,919,18669
21919,919,18676
21920,919,19107
21921,919,19157
21916,919,17789
21914,919,17333
21915,919,17342
21913,919,17111
21927,920,16173
21928,920,17537
21933,920,19171
21932,920,19104
21929,920,18622
21930,920,18852
21931,920,18858
21934,920,23655
21935,920,23683
21924,920,14014
21925,920,14016
21926,920,14020
21922,920,13608
21923,920,13691
21810,912,13623
21809,912,13608
21811,912,14023
21814,912,21028
21820,912,20980
21819,912,19233
21816,912,19104
21817,912,19178
21818,912,19206
21815,912,17537
21813,912,16181
21812,912,15418
21827,913,16181
21828,913,16243
21829,913,16276
21831,913,17108
21830,913,17095
21832,913,19188
21833,913,19221
21825,913,14107
21824,913,14041
21823,913,14037
21822,913,14035
21826,913,14683
21821,913,13623
21836,914,13641
21837,914,13827
21834,914,13616
21835,914,13620
21841,914,14703
21840,914,14580
21839,914,14031
21838,914,14027
21845,914,19239
21846,914,19370
21847,914,19396
21848,914,21700
21849,914,23696
21851,914,23983
21850,914,23704
21852,914,26386
21844,914,17553
21843,914,17549
21842,914,16347
21857,915,16269
21858,915,17107
21859,915,17592
21867,915,23704
21868,915,24001
21866,915,20939
21862,915,19370
21860,915,19240
21861,915,19249
21863,915,20059
21865,915,20119
21864,915,20114
21854,915,14131
21855,915,14580
21856,915,14776
21853,915,13616
21870,916,14783
21869,916,14113
21877,916,20127
21875,916,19240
21876,916,19378
21878,916,20944
21881,916,24004
21880,916,23989
21879,916,23984
21874,916,17864
21872,916,16344
21873,916,16353
21871,916,15407
21886,917,15401
21887,917,15618
21888,917,16383
21890,917,18085
21889,917,17786
21894,917,24337
21893,917,20423
21892,917,20197
21891,917,20061
21882,917,13867
21884,917,14332
21883,917,14325
21885,917,14793
21716,906,14332
21717,906,14341
21715,906,14140
21714,906,13855
21731,906,24342
21732,906,24353
21727,906,17786
21728,906,18085
21729,906,18302
21730,906,18513
21725,906,17600
21726,906,17611
21722,906,16381
21724,906,16461
21723,906,16460
21721,906,16370
21720,906,15440
21718,906,15405
21719,906,15414
21736,907,15405
21738,907,16467
21737,907,16381
21740,907,17618
21739,907,17614
21742,907,18302
21741,907,17918
21743,907,18763
21747,907,24353
21749,907,24364
21748,907,24363
21745,907,20447
21746,907,21072
21744,907,20223
21733,907,13855
21734,907,14140
21735,907,14359
21753,908,14365
21754,908,14366
21752,908,14351
21751,908,14318
21750,908,14305
21763,908,20232
21764,908,20237
21762,908,19458
21766,908,20455
21765,908,20440
21767,908,20460
21768,908,20773
21769,908,24364
21761,908,17918
21760,908,17659
21759,908,17618
21756,908,16467
21755,908,16457
21757,908,16481
21758,908,16484
21775,909,16457
21776,909,17070
21774,909,15417
21773,909,15205
21782,909,24609
21781,909,20779
21780,909,20455
21777,909,19460
21778,909,19580
21779,909,20232
21771,909,14366
21770,909,14365
21772,909,14451
21784,910,14451
21785,910,14454
21786,910,14466
21783,910,14321
21797,910,19580
21798,910,19599
21799,910,20779
21800,910,20952
21801,910,24615
21787,910,15215
21789,910,15224
21788,910,15216
21790,910,15300
21791,910,15301
21794,910,17070
21793,910,17069
21792,910,16947
21795,910,17920
21796,910,18305
21807,911,17742
21806,911,17069
21805,911,15302
21808,911,24627
21802,911,14315
21804,911,14447
21803,911,14438
21947,921,14667
21948,921,14672
21943,921,13601
21941,921,13508
21942,921,13509
21939,921,13504
21940,921,13505
21938,921,13500
21937,921,13482
21936,921,13478
21944,921,13650
21945,921,13670
21946,921,13671
21962,921,22801
21963,921,22822
21961,921,20837
21949,921,15397
21950,921,16080
21951,921,16083
21952,921,16135
21954,921,17076
21955,921,17313
21953,921,16835
21956,921,18407
21957,921,18612
21960,921,18840
21958,921,18643
21959,921,18669
21983,922,18669
21984,922,18676
21985,922,18678
21986,922,18683
21981,922,18622
21982,922,18624
21987,922,18840
21988,922,18852
21990,922,18858
21989,922,18855
21991,922,19104
21980,922,18612
21979,922,17796
21978,922,17774
21977,922,17331
21976,922,17313
21975,922,16173
21974,922,15397
21973,922,15311
21992,922,22848
21968,922,13671
21967,922,13670
21969,922,13691
21964,922,13500
21965,922,13504
21966,922,13508
21972,922,14672
21971,922,14667
21970,922,14564
21997,923,14562
21995,923,13997
21996,923,14005
21993,923,13598
21994,923,13691
22025,923,22849
22026,923,23653
22027,923,23674
22022,923,20935
22023,923,21695
22024,923,22123
21998,923,15398
21999,923,16166
22000,923,16173
22001,923,16181
22002,923,16182
22005,923,16239
22004,923,16237
22003,923,16236
22006,923,17331
22007,923,17340
22008,923,17346
22009,923,17774
22010,923,17796
22011,923,17906
22012,923,17907
22019,923,19104
22020,923,19106
22021,923,19206
22017,923,18855
22018,923,18858
22016,923,18852
22013,923,18622
22014,923,18633
22015,923,18678
22048,924,19206
22047,924,19164
22045,924,19106
22046,924,19120
22044,924,17907
22043,924,17843
22042,924,17829
22039,924,17346
22038,924,17340
22041,924,17538
22040,924,17533
22035,924,16236
22036,924,16243
22034,924,16182
22033,924,16181
22037,924,16248
22031,924,15398
22032,924,15427
22052,924,22123
22051,924,20937
22050,924,20936
22053,924,23674
22049,924,19221
22028,924,13598
22029,924,14005
22030,924,14683
22061,925,14683
22060,925,14580
22056,925,14021
22057,925,14027
22059,925,14031
22058,925,14028
22054,925,13616
22055,925,13620
22075,925,19221
22076,925,19229
22078,925,23704
22079,925,24414
22077,925,20937
22080,925,25201
22063,925,15413
22062,925,15327
22065,925,16248
22064,925,16243
22066,925,17533
22067,925,17549
22068,925,17553
22069,925,17843
22070,925,18079
22071,925,18507
22072,925,19164
22073,925,19165
22074,925,19182
22096,926,19182
22097,926,19199
22095,926,18079
22093,926,17553
22094,926,17558
22092,926,17549
22089,926,16261
22090,926,16269
22091,926,17098
22109,926,25201
22103,926,20938
22104,926,20939
22105,926,21699
22108,926,24414
22107,926,23704
22106,926,23696
22098,926,19229
22099,926,19239
22101,926,19249
22100,926,19243
22102,926,19370
22082,926,13620
22081,926,13616
22084,926,13633
22083,926,13627
22086,926,14031
22085,926,14027
22087,926,14580
22088,926,14776
22357,936,14776
22358,936,14779
22356,936,14113
22355,936,14111
22352,936,13627
22353,936,13633
22354,936,13831
22374,936,19378
22372,936,19243
22373,936,19249
22371,936,19240
22375,936,20044
22376,936,20052
22378,936,20102
22377,936,20094
22382,936,23984
22383,936,23986
22384,936,23989
22381,936,23980
22380,936,22210
22379,936,20939
22385,936,26582
22365,936,17098
22367,936,17054
22361,936,16269
22363,936,16344
22362,936,16281
22364,936,16353
22359,936,15340
22360,936,15407
22366,936,17558
22368,936,17581
22369,936,17864
22370,936,19199
22405,937,17864
22404,937,17786
22403,937,17585
22396,937,15407
22395,937,15401
22394,937,15340
22397,937,15618
22400,937,16353
22401,937,16359
22398,937,16281
22399,937,16344
22402,937,17054
22422,937,26389
22414,937,20942
22415,937,22210
22417,937,23980
22420,937,23989
22419,937,23986
22418,937,23984
22416,937,23660
22421,937,23992
22412,937,20094
22413,937,20113
22409,937,20052
22408,937,20044
22410,937,20061
22411,937,20068
22406,937,19378
22407,937,19389
22386,937,13842
22387,937,13847
22388,937,14111
22389,937,14113
22390,937,14123
22391,937,14124
22392,937,14779
22393,937,14793
22432,938,14793
22428,938,14124
22425,938,13855
22426,938,13857
22427,938,13858
22431,938,14324
22429,938,14140
22430,938,14147
22424,938,13847
22423,938,13842
22448,938,19405
22450,938,20068
22449,938,20061
22451,938,20129
22455,938,23992
22456,938,24017
22453,938,23660
22454,938,23662
22452,938,20942
22457,938,26389
22436,938,16359
22437,938,16370
22438,938,16372
22439,938,16381
22433,938,15401
22434,938,15405
22435,938,15414
22440,938,17585
22441,938,17600
22444,938,17611
22443,938,17609
22442,938,17605
22445,938,17786
22446,938,18302
22447,938,18513
22484,939,18513
22483,939,18302
22478,939,17605
22479,939,17611
22481,939,17618
22480,939,17614
22482,939,17622
22477,939,17600
22469,939,15414
22468,939,15405
22472,939,16381
22475,939,16445
22476,939,16446
22474,939,16387
22473,939,16385
22471,939,16372
22470,939,16370
22494,939,26392
22490,939,20945
22491,939,21072
22492,939,23662
22493,939,24017
22487,939,20129
22488,939,20135
22486,939,20087
22489,939,20422
22485,939,19405
22462,939,14147
22461,939,14143
22460,939,14140
22464,939,14284
22463,939,14281
22465,939,14324
22466,939,14339
22458,939,13855
22459,939,13869
22467,939,14684
22504,940,14684
22503,940,14351
22501,940,14348
22502,940,14349
22495,940,13869
22500,940,14339
22499,940,14301
22498,940,14299
22496,940,14281
22497,940,14284
22514,940,19432
22515,940,19434
22518,940,20212
22516,940,20087
22517,940,20135
22523,940,24352
22521,940,21072
22522,940,21708
22519,940,20440
22520,940,20442
22525,940,26392
22524,940,25210
22506,940,16385
22509,940,16457
22508,940,16456
22507,940,16455
22505,940,15436
22511,940,17622
22510,940,17614
22512,940,17638
22513,940,17642
22538,941,17642
22539,941,17759
22540,941,18762
22534,941,15417
22535,941,16455
22536,941,16457
22537,941,16947
22553,941,25210
22554,941,25211
22552,941,24644
22546,941,20442
22545,941,20440
22549,941,21708
22550,941,21710
22547,941,20965
22548,941,20966
22551,941,24352
22542,941,20212
22543,941,20221
22544,941,20228
22541,941,19434
22526,941,14299
22527,941,14305
22529,941,14349
22528,941,14348
22530,941,14351
22531,941,14360
